   6.4711641e-01   3.5288359e-01
   6.8686255e-01   3.1313745e-01
   6.8102205e-01   3.1897795e-01
   7.0922621e-01   2.9077379e-01
   6.6572095e-01   3.3427905e-01
   6.8249477e-01   3.1750523e-01
   6.8459465e-01   3.1540535e-01
   6.7287942e-01   3.2712058e-01
   6.5008270e-01   3.4991730e-01
   6.4968816e-01   3.5031184e-01
   6.5086955e-01   3.4913045e-01
   6.7227272e-01   3.2772728e-01
   6.1051191e-01   3.8948809e-01
   6.4503785e-01   3.5496215e-01
   6.8763224e-01   3.1236776e-01
   6.9068986e-01   3.0931014e-01
   6.3685634e-01   3.6314366e-01
   6.8668373e-01   3.1331627e-01
   6.6720105e-01   3.3279895e-01
   6.6159318e-01   3.3840682e-01
   6.4756211e-01   3.5243789e-01
   7.0167278e-01   2.9832722e-01
   6.4548148e-01   3.5451852e-01
   6.4412665e-01   3.5587335e-01
   6.0156985e-01   3.9843015e-01
   6.8400156e-01   3.1599844e-01
   6.6380046e-01   3.3619954e-01
   6.9038587e-01   3.0961413e-01
   6.7298784e-01   3.2701216e-01
   6.3653808e-01   3.6346192e-01
   6.7414778e-01   3.2585222e-01
   6.7041567e-01   3.2958433e-01
   6.9942175e-01   3.0057825e-01
   6.8661718e-01   3.1338282e-01
   6.7277044e-01   3.2722956e-01
   7.0025859e-01   2.9974141e-01
   6.1638069e-01   3.8361931e-01
   6.5427579e-01   3.4572421e-01
   6.4152964e-01   3.5847036e-01
   6.7990835e-01   3.2009165e-01
   6.5453067e-01   3.4546933e-01
   6.9789665e-01   3.0210335e-01
   6.6645100e-01   3.3354900e-01
   7.0842698e-01   2.9157302e-01
   7.0423879e-01   2.9576121e-01
   6.7031235e-01   3.2968765e-01
   6.8825914e-01   3.1174086e-01
   6.5654294e-01   3.4345706e-01
   6.5966984e-01   3.4033016e-01
   6.6762045e-01   3.3237955e-01
   6.7613018e-01   3.2386982e-01
   6.6474489e-01   3.3525511e-01
   6.8917305e-01   3.1082695e-01
   6.7369544e-01   3.2630456e-01
   6.9935219e-01   3.0064781e-01
   6.5250952e-01   3.4749048e-01
   7.0813359e-01   2.9186641e-01
