   9.3683325e-03   9.9063167e-01
   7.3620148e-03   9.9263799e-01
  -2.9135048e-02   1.0291350e+00
  -1.0157070e-02   1.0101571e+00
   9.4288982e-03   9.9057110e-01
  -2.1275737e-03   1.0021276e+00
  -9.2137372e-03   1.0092137e+00
   3.5542669e-03   9.9644573e-01
  -5.0162727e-02   1.0501627e+00
   7.2343893e-02   9.2765611e-01
  -1.9275243e-02   1.0192752e+00
   9.9609873e-03   9.9003901e-01
  -5.2416059e-02   1.0524161e+00
   6.5576053e-03   9.9344239e-01
   6.8971351e-03   9.9310286e-01
  -2.9951717e-02   1.0299517e+00
  -4.3635505e-02   1.0436355e+00
  -1.6922125e-02   1.0169221e+00
  -1.2160301e-02   1.0121603e+00
  -3.4973511e-02   1.0349735e+00
   2.0856287e-02   9.7914371e-01
   1.8899842e-02   9.8110016e-01
   1.8670390e-02   9.8132961e-01
  -2.2342549e-03   1.0022343e+00
  -4.2742111e-02   1.0427421e+00
  -2.3853497e-02   1.0238535e+00
   2.2501250e-02   9.7749875e-01
  -2.0330098e-02   1.0203301e+00
   3.0873210e-03   9.9691268e-01
  -4.1596126e-02   1.0415961e+00
  -1.4962018e-03   1.0014962e+00
   3.9117955e-02   9.6088205e-01
   3.6980582e-02   9.6301942e-01
  -3.5288119e-02   1.0352881e+00
   6.0614391e-03   9.9393856e-01
   1.6784865e-02   9.8321514e-01
   1.5096804e-02   9.8490320e-01
   3.6297013e-02   9.6370299e-01
  -1.0107432e-02   1.0101074e+00
  -3.8574129e-02   1.0385741e+00
  -4.5059520e-03   1.0045060e+00
   3.3573443e-02   9.6642656e-01
  -1.6976985e-02   1.0169770e+00
  -2.8816547e-02   1.0288165e+00
  -1.8077881e-02   1.0180779e+00
  -2.7240819e-02   1.0272408e+00
  -1.1403732e-02   1.0114037e+00
  -3.0142302e-02   1.0301423e+00
  -2.0253184e-02   1.0202532e+00
  -2.1272602e-02   1.0212726e+00
  -9.7943321e-03   1.0097943e+00
  -3.2371173e-02   1.0323712e+00
  -3.1884329e-02   1.0318843e+00
   1.8119093e-02   9.8188091e-01
  -2.2991372e-02   1.0229914e+00
   1.5478053e-02   9.8452195e-01
  -4.5679693e-03   1.0045680e+00
   4.6829461e-02   9.5317054e-01
  -3.0779577e-02   1.0307796e+00
   7.6977237e-03   9.9230228e-01
  -4.2054530e-03   1.0042055e+00
  -1.8865941e-02   1.0188659e+00
  -2.0717519e-03   1.0020718e+00
  -3.8618734e-03   1.0038619e+00
   2.7195209e-02   9.7280479e-01
   2.1636621e-02   9.7836338e-01
  -8.4123036e-04   1.0008412e+00
   2.2812574e-02   9.7718743e-01
  -3.1852634e-02   1.0318526e+00
  -2.0591736e-02   1.0205917e+00
  -4.7237683e-03   1.0047238e+00
  -1.8808770e-02   1.0188088e+00
   1.1751767e-02   9.8824823e-01
  -4.4799145e-03   1.0044799e+00
   4.2833123e-03   9.9571669e-01
   1.2604733e-02   9.8739527e-01
  -8.5797453e-03   1.0085797e+00
   4.5082690e-03   9.9549173e-01
  -2.5427121e-02   1.0254271e+00
   7.1308531e-03   9.9286915e-01
   1.6208296e-02   9.8379170e-01
   6.4559201e-03   9.9354408e-01
   1.2769252e-02   9.8723075e-01
  -5.8320307e-03   1.0058320e+00
   2.2633947e-03   9.9773661e-01
  -1.5823367e-02   1.0158234e+00
   1.1162277e-02   9.8883772e-01
  -1.6703483e-02   1.0167035e+00
  -3.4018057e-02   1.0340181e+00
   8.1143275e-03   9.9188567e-01
  -1.2560731e-02   1.0125607e+00
   8.2278645e-03   9.9177214e-01
   4.3668778e-03   9.9563312e-01
   6.8525770e-02   9.3147423e-01
  -8.2615012e-03   1.0082615e+00
   4.1222064e-04   9.9958778e-01
   2.7259072e-02   9.7274093e-01
  -6.7585998e-02   1.0675860e+00
  -2.3363460e-02   1.0233635e+00
  -2.3465494e-02   1.0234655e+00
  -2.6289138e-02   1.0262891e+00
  -4.0181207e-02   1.0401812e+00
  -4.9790609e-02   1.0497906e+00
   3.1318438e-02   9.6868156e-01
   5.9986251e-03   9.9400137e-01
  -1.8131875e-02   1.0181319e+00
  -1.5170343e-02   1.0151703e+00
  -3.5709060e-02   1.0357091e+00
   3.5062884e-02   9.6493712e-01
  -1.4648525e-02   1.0146485e+00
  -3.1498639e-02   1.0314986e+00
   1.7652184e-03   9.9823478e-01
  -1.8427472e-03   1.0018427e+00
   1.3550858e-02   9.8644914e-01
   1.8889010e-03   9.9811110e-01
  -3.7771334e-02   1.0377713e+00
  -2.5328151e-02   1.0253282e+00
  -1.4073780e-02   1.0140738e+00
   9.5820097e-03   9.9041799e-01
  -2.2414986e-03   1.0022415e+00
  -1.4550163e-02   1.0145502e+00
   9.9097519e-03   9.9009025e-01
   2.5925119e-02   9.7407488e-01
  -6.2975576e-03   1.0062976e+00
   2.0653203e-02   9.7934680e-01
   4.6924669e-02   9.5307533e-01
  -2.1207868e-02   1.0212079e+00
  -3.0333206e-02   1.0303332e+00
  -2.3262543e-02   1.0232625e+00
  -1.8126848e-02   1.0181268e+00
  -4.0081776e-02   1.0400818e+00
   2.6153390e-03   9.9738466e-01
  -2.5534392e-03   1.0025534e+00
   3.3831352e-02   9.6616865e-01
  -1.9313066e-02   1.0193131e+00
  -4.1021120e-03   1.0041021e+00
  -5.1796726e-02   1.0517967e+00
   2.3498225e-02   9.7650177e-01
  -2.9506141e-02   1.0295061e+00
  -7.6662007e-02   1.0766620e+00
  -1.2045620e-02   1.0120456e+00
   1.6263347e-02   9.8373665e-01
  -2.7609166e-02   1.0276092e+00
   1.0942024e-02   9.8905798e-01
  -2.9030405e-03   1.0029030e+00
  -5.5095530e-04   1.0005510e+00
  -2.1747670e-02   1.0217477e+00
   8.1311500e-03   9.9186885e-01
  -1.1146873e-02   1.0111469e+00
  -2.7089434e-02   1.0270894e+00
   6.1784469e-02   9.3821553e-01
  -3.3578446e-02   1.0335784e+00
  -1.2117751e-02   1.0121178e+00
  -7.4653623e-02   1.0746536e+00
  -7.4345321e-02   1.0743453e+00
   2.8813682e-02   9.7118632e-01
   3.4901532e-02   9.6509847e-01
   4.1364121e-02   9.5863588e-01
  -1.1793798e-03   1.0011794e+00
  -3.8708847e-02   1.0387088e+00
  -2.2273415e-02   1.0222734e+00
  -1.8594364e-02   1.0185944e+00
   7.4480605e-02   9.2551939e-01
   6.2053023e-03   9.9379470e-01
   7.0242076e-03   9.9297579e-01
  -7.5485967e-03   1.0075486e+00
   4.7326272e-02   9.5267373e-01
   3.1362752e-02   9.6863725e-01
   2.8417260e-02   9.7158274e-01
   1.4470750e-02   9.8552925e-01
  -1.8442440e-02   1.0184424e+00
   1.3848126e-02   9.8615187e-01
   4.5294092e-03   9.9547059e-01
   4.6871118e-03   9.9531289e-01
   1.4637274e-03   9.9853627e-01
  -4.4156020e-02   1.0441560e+00
  -7.3749352e-03   1.0073749e+00
  -2.7933401e-03   1.0027933e+00
   5.4547745e-03   9.9454523e-01
   3.4232741e-03   9.9657673e-01
   2.6738834e-02   9.7326117e-01
   2.8539680e-02   9.7146032e-01
   3.6557075e-02   9.6344292e-01
   1.8403471e-02   9.8159653e-01
   1.3665758e-02   9.8633424e-01
   1.8735559e-02   9.8126444e-01
  -1.2932805e-02   1.0129328e+00
  -6.3313761e-03   1.0063314e+00
