   0.80745  0.664488       114
  0.664488   0.80745         4
   0.80745  0.664488       929
  0.664488   0.80745        31
   0.80745  0.664488       370
  0.664488  0.524878         3
  0.524878  0.664488         7
  0.664488  0.524878         8
  0.524878  0.664488         5
  0.664488  0.524878        35
  0.524878  0.664488         4
  0.664488  0.524878        15
  0.524878  0.664488         5
  0.664488  0.524878        11
  0.524878  0.664488         4
  0.664488   0.80745       107
   0.80745  0.664488       158
  0.664488   0.80745         3
   0.80745  0.664488        56
  0.664488   0.80745         4
