   0.0000000e+00   1.1314947e-01   8.8685053e-01
   1.0000000e-01   1.3189091e-01   8.6810909e-01
   2.0000000e-01   1.4140827e-01   8.5859173e-01
   3.0000000e-01   1.4402344e-01   8.5597656e-01
   4.0000000e-01   1.4235410e-01   8.5764590e-01
   5.0000000e-01   1.1990598e-01   8.8009402e-01
   6.0000000e-01   1.0710783e-01   8.9289217e-01
   7.0000000e-01   1.0293389e-01   8.9706611e-01
   8.0000000e-01   1.1054737e-01   8.8945263e-01
   9.0000000e-01   1.3526363e-01   8.6473637e-01
   1.0000000e+00   1.6489938e-01   8.3510062e-01
   1.1000000e+00   1.8272370e-01   8.1727630e-01
   1.2000000e+00   1.8618032e-01   8.1381968e-01
   1.3000000e+00   1.5374781e-01   8.4625219e-01
   1.4000000e+00   1.0222409e-01   8.9777591e-01
   1.5000000e+00   7.4955348e-02   9.2504465e-01
   1.6000000e+00   1.1080062e-01   8.8919938e-01
   1.7000000e+00   1.4052190e-01   8.5947810e-01
   1.8000000e+00   1.6337208e-01   8.3662792e-01
   1.9000000e+00   1.7972018e-01   8.2027982e-01
   2.0000000e+00   1.5093645e-01   8.4906355e-01
   2.1000000e+00   1.0414098e-01   8.9585902e-01
   2.2000000e+00   5.3881860e-02   9.4611814e-01
   2.3000000e+00  -1.0684818e-02   1.0106848e+00
   2.4000000e+00  -4.3313702e-02   1.0433137e+00
   2.5000000e+00  -1.5682178e-02   1.0156822e+00
   2.6000000e+00   3.4782035e-02   9.6521796e-01
   2.7000000e+00   8.9766682e-02   9.1023332e-01
   2.8000000e+00   1.3296087e-01   8.6703913e-01
   2.9000000e+00   1.6836957e-01   8.3163043e-01
   3.0000000e+00   2.0078891e-01   7.9921109e-01
   3.1000000e+00   2.3860978e-01   7.6139022e-01
   3.2000000e+00   2.7184964e-01   7.2815036e-01
   3.3000000e+00   2.8379261e-01   7.1620739e-01
   3.4000000e+00   2.5869160e-01   7.4130840e-01
   3.5000000e+00   2.0352785e-01   7.9647215e-01
   3.6000000e+00   1.3514136e-01   8.6485864e-01
   3.7000000e+00   7.2875121e-02   9.2712488e-01
   3.8000000e+00   3.7402060e-02   9.6259794e-01
   3.9000000e+00   2.6832602e-02   9.7316740e-01
   4.0000000e+00   3.1173813e-02   9.6882619e-01
   4.1000000e+00   2.6945592e-02   9.7305441e-01
   4.2000000e+00  -8.8859412e-04   1.0008886e+00
   4.3000000e+00  -1.9692495e-02   1.0196925e+00
   4.4000000e+00   1.2271062e-03   9.9877289e-01
   4.5000000e+00   5.7542942e-02   9.4245706e-01
   4.6000000e+00   1.0947480e-01   8.9052520e-01
   4.7000000e+00   1.7089573e-01   8.2910427e-01
   4.8000000e+00   2.3411952e-01   7.6588048e-01
   4.9000000e+00   2.4635662e-01   7.5364338e-01
   5.0000000e+00   2.2349767e-01   7.7650233e-01
   5.1000000e+00   1.9326068e-01   8.0673932e-01
   5.2000000e+00   1.3871123e-01   8.6128877e-01
   5.3000000e+00   8.3876247e-02   9.1612375e-01
   5.4000000e+00   6.1970452e-02   9.3802955e-01
   5.5000000e+00   7.1517005e-02   9.2848300e-01
   5.6000000e+00   9.2358642e-02   9.0764136e-01
   5.7000000e+00   1.1999790e-01   8.8000210e-01
   5.8000000e+00   1.2715022e-01   8.7284978e-01
   5.9000000e+00   1.2058937e-01   8.7941063e-01
   6.0000000e+00   1.4646853e-01   8.5353147e-01
   6.1000000e+00   2.0340999e-01   7.9659001e-01
   6.2000000e+00   2.6949409e-01   7.3050591e-01
   6.3000000e+00   2.8925150e-01   7.1074850e-01
   6.4000000e+00   2.4381684e-01   7.5618316e-01
   6.5000000e+00   1.5753484e-01   8.4246516e-01
   6.6000000e+00   1.0616196e-01   8.9383804e-01
   6.7000000e+00   1.1734063e-01   8.8265937e-01
   6.8000000e+00   1.4843478e-01   8.5156522e-01
   6.9000000e+00   1.6651260e-01   8.3348740e-01
   7.0000000e+00   1.7093430e-01   8.2906570e-01
   7.1000000e+00   1.4428228e-01   8.5571772e-01
   7.2000000e+00   1.0250191e-01   8.9749809e-01
   7.3000000e+00   1.0138961e-01   8.9861039e-01
   7.4000000e+00   1.1880923e-01   8.8119077e-01
   7.5000000e+00   1.3243801e-01   8.6756199e-01
   7.6000000e+00   1.7268727e-01   8.2731273e-01
   7.7000000e+00   2.1920269e-01   7.8079731e-01
   7.8000000e+00   2.3257793e-01   7.6742207e-01
   7.9000000e+00   2.3421341e-01   7.6578659e-01
   8.0000000e+00   2.3935506e-01   7.6064494e-01
   8.1000000e+00   2.1302427e-01   7.8697573e-01
   8.2000000e+00   1.7135400e-01   8.2864600e-01
   8.3000000e+00   1.4046338e-01   8.5953662e-01
   8.4000000e+00   1.1239642e-01   8.8760358e-01
   8.5000000e+00   1.2382067e-01   8.7617933e-01
   8.6000000e+00   1.7597257e-01   8.2402743e-01
   8.7000000e+00   2.0218205e-01   7.9781795e-01
   8.8000000e+00   1.6898903e-01   8.3101097e-01
   8.9000000e+00   8.9514108e-02   9.1048589e-01
   9.0000000e+00   4.2201088e-02   9.5779891e-01
   9.1000000e+00   5.4551586e-02   9.4544841e-01
   9.2000000e+00   1.2935458e-01   8.7064542e-01
   9.3000000e+00   1.8134503e-01   8.1865497e-01
   9.4000000e+00   1.8578111e-01   8.1421889e-01
   9.5000000e+00   1.6515850e-01   8.3484150e-01
   9.6000000e+00   1.5589882e-01   8.4410118e-01
   9.7000000e+00   1.6076627e-01   8.3923373e-01
   9.8000000e+00   1.6987138e-01   8.3012862e-01
   9.9000000e+00   1.5726584e-01   8.4273416e-01
   1.0000000e+01   1.3337182e-01   8.6662818e-01
   1.0100000e+01   1.3708776e-01   8.6291224e-01
   1.0200000e+01   1.5962957e-01   8.4037043e-01
   1.0300000e+01   1.7992946e-01   8.2007054e-01
   1.0400000e+01   2.0337537e-01   7.9662463e-01
   1.0500000e+01   2.1006874e-01   7.8993126e-01
   1.0600000e+01   1.8965620e-01   8.1034380e-01
   1.0700000e+01   1.9060648e-01   8.0939352e-01
   1.0800000e+01   1.9057985e-01   8.0942015e-01
   1.0900000e+01   1.6862881e-01   8.3137119e-01
   1.1000000e+01   1.6462821e-01   8.3537179e-01
   1.1100000e+01   1.6953611e-01   8.3046389e-01
   1.1200000e+01   1.7169146e-01   8.2830854e-01
   1.1300000e+01   1.9476476e-01   8.0523524e-01
   1.1400000e+01   1.9195858e-01   8.0804142e-01
   1.1500000e+01   1.5436336e-01   8.4563664e-01
   1.1600000e+01   1.4125748e-01   8.5874252e-01
   1.1700000e+01   1.6004930e-01   8.3995070e-01
   1.1800000e+01   2.0615820e-01   7.9384180e-01
   1.1900000e+01   2.5596578e-01   7.4403422e-01
   1.2000000e+01   2.8906618e-01   7.1093382e-01
   1.2100000e+01   3.0232437e-01   6.9767563e-01
   1.2200000e+01   3.2113159e-01   6.7886841e-01
   1.2300000e+01   3.0850861e-01   6.9149139e-01
   1.2400000e+01   2.7135275e-01   7.2864725e-01
   1.2500000e+01   2.1428849e-01   7.8571151e-01
   1.2600000e+01   1.5939116e-01   8.4060884e-01
   1.2700000e+01   1.3189306e-01   8.6810694e-01
   1.2800000e+01   1.3488168e-01   8.6511832e-01
   1.2900000e+01   1.5290748e-01   8.4709252e-01
   1.3000000e+01   1.8178872e-01   8.1821128e-01
   1.3100000e+01   2.2335357e-01   7.7664643e-01
   1.3200000e+01   2.4409326e-01   7.5590674e-01
   1.3300000e+01   2.4188021e-01   7.5811979e-01
   1.3400000e+01   2.1198703e-01   7.8801297e-01
   1.3500000e+01   1.7649690e-01   8.2350310e-01
   1.3600000e+01   1.7801695e-01   8.2198305e-01
   1.3700000e+01   2.2488754e-01   7.7511246e-01
   1.3800000e+01   2.6277172e-01   7.3722828e-01
   1.3900000e+01   2.4647416e-01   7.5352584e-01
   1.4000000e+01   2.2656170e-01   7.7343830e-01
   1.4100000e+01   1.9922245e-01   8.0077755e-01
   1.4200000e+01   1.8124859e-01   8.1875141e-01
   1.4300000e+01   1.5355314e-01   8.4644686e-01
   1.4400000e+01   8.8400081e-02   9.1159992e-01
   1.4500000e+01   1.3580020e-02   9.8641998e-01
   1.4600000e+01  -1.1684212e-02   1.0116842e+00
   1.4700000e+01   3.3753759e-02   9.6624624e-01
   1.4800000e+01   1.2278367e-01   8.7721633e-01
   1.4900000e+01   2.0725413e-01   7.9274587e-01
   1.5000000e+01   2.3002291e-01   7.6997709e-01
   1.5100000e+01   2.0978559e-01   7.9021441e-01
   1.5200000e+01   1.9259901e-01   8.0740099e-01
   1.5300000e+01   1.6112325e-01   8.3887675e-01
   1.5400000e+01   1.3578513e-01   8.6421487e-01
   1.5500000e+01   1.0093431e-01   8.9906569e-01
   1.5600000e+01   7.0424678e-02   9.2957532e-01
   1.5700000e+01   7.4249515e-02   9.2575048e-01
   1.5800000e+01   1.4152101e-01   8.5847899e-01
   1.5900000e+01   2.1914694e-01   7.8085306e-01
   1.6000000e+01   2.9334266e-01   7.0665734e-01
   1.6100000e+01   3.4529993e-01   6.5470007e-01
   1.6200000e+01   3.7243002e-01   6.2756998e-01
   1.6300000e+01   3.5595213e-01   6.4404787e-01
   1.6400000e+01   2.8318956e-01   7.1681044e-01
   1.6500000e+01   2.0146647e-01   7.9853353e-01
   1.6600000e+01   1.4014538e-01   8.5985462e-01
   1.6700000e+01   1.1962343e-01   8.8037657e-01
   1.6800000e+01   1.5188810e-01   8.4811190e-01
   1.6900000e+01   2.1293684e-01   7.8706316e-01
   1.7000000e+01   2.4769379e-01   7.5230621e-01
   1.7100000e+01   2.6537787e-01   7.3462213e-01
   1.7200000e+01   2.7396232e-01   7.2603768e-01
   1.7300000e+01   2.6000321e-01   7.3999679e-01
   1.7400000e+01   2.5872038e-01   7.4127962e-01
   1.7500000e+01   2.7213685e-01   7.2786315e-01
   1.7600000e+01   2.5897869e-01   7.4102131e-01
   1.7700000e+01   2.4024664e-01   7.5975336e-01
   1.7800000e+01   2.1799540e-01   7.8200460e-01
   1.7900000e+01   1.7645132e-01   8.2354868e-01
   1.8000000e+01   1.3810118e-01   8.6189882e-01
   1.8100000e+01   1.1309819e-01   8.8690181e-01
   1.8200000e+01   1.0226310e-01   8.9773690e-01
   1.8300000e+01   1.1285585e-01   8.8714415e-01
   1.8400000e+01   1.4707843e-01   8.5292157e-01
   1.8500000e+01   1.7268437e-01   8.2731563e-01
   1.8600000e+01   1.8534063e-01   8.1465937e-01
   1.8700000e+01   1.8657100e-01   8.1342900e-01
   1.8800000e+01   2.1173895e-01   7.8826105e-01
   1.8900000e+01   2.6258429e-01   7.3741571e-01
   1.9000000e+01   3.0365329e-01   6.9634671e-01
   1.9100000e+01   3.2331357e-01   6.7668643e-01
   1.9200000e+01   2.9307630e-01   7.0692370e-01
   1.9300000e+01   2.5471589e-01   7.4528411e-01
   1.9400000e+01   2.2920024e-01   7.7079976e-01
   1.9500000e+01   2.4727697e-01   7.5272303e-01
   1.9600000e+01   2.7041594e-01   7.2958406e-01
   1.9700000e+01   3.0176107e-01   6.9823893e-01
   1.9800000e+01   3.4279794e-01   6.5720206e-01
   1.9900000e+01   3.9168277e-01   6.0831723e-01
   2.0000000e+01   2.2280676e-01   7.7719324e-01
   2.0100000e+01   4.3217439e-01   5.6782561e-01
   2.0200000e+01   1.6167544e+00  -6.1675441e-01
   2.0300000e+01   1.5451286e+00  -5.4512864e-01
   2.0400000e+01   8.1785161e-01   1.8214839e-01
   2.0500000e+01   1.6071644e-01   8.3928356e-01
   2.0600000e+01   2.5163269e-01   7.4836731e-01
   2.0700000e+01   3.0918682e-01   6.9081318e-01
   2.0800000e+01   3.3567432e-01   6.6432568e-01
   2.0900000e+01   3.3031333e-01   6.6968667e-01
   2.1000000e+01   2.7762789e-01   7.2237211e-01
   2.1100000e+01   2.2862689e-01   7.7137311e-01
   2.1200000e+01   2.1506795e-01   7.8493205e-01
   2.1300000e+01   2.0603474e-01   7.9396526e-01
   2.1400000e+01   2.2051545e-01   7.7948455e-01
   2.1500000e+01   2.6668783e-01   7.3331217e-01
   2.1600000e+01   2.9238444e-01   7.0761556e-01
   2.1700000e+01   2.9270140e-01   7.0729860e-01
   2.1800000e+01   2.7813917e-01   7.2186083e-01
   2.1900000e+01   2.7118084e-01   7.2881916e-01
   2.2000000e+01   2.6695825e-01   7.3304175e-01
   2.2100000e+01   2.6801424e-01   7.3198576e-01
   2.2200000e+01   2.8736200e-01   7.1263800e-01
   2.2300000e+01   2.9469263e-01   7.0530737e-01
   2.2400000e+01   2.9872148e-01   7.0127852e-01
   2.2500000e+01   3.3602216e-01   6.6397784e-01
   2.2600000e+01   3.7203059e-01   6.2796941e-01
   2.2700000e+01   3.5697067e-01   6.4302933e-01
   2.2800000e+01   2.9170657e-01   7.0829343e-01
   2.2900000e+01   2.3719226e-01   7.6280774e-01
   2.3000000e+01   1.8671737e-01   8.1328263e-01
   2.3100000e+01   1.7222506e-01   8.2777494e-01
   2.3200000e+01   1.9970669e-01   8.0029331e-01
   2.3300000e+01   2.2250678e-01   7.7749322e-01
   2.3400000e+01   2.2407580e-01   7.7592420e-01
   2.3500000e+01   2.3962254e-01   7.6037746e-01
   2.3600000e+01   2.5092782e-01   7.4907218e-01
   2.3700000e+01   2.3414463e-01   7.6585537e-01
   2.3800000e+01   2.2302982e-01   7.7697018e-01
   2.3900000e+01   2.1975497e-01   7.8024503e-01
   2.4000000e+01   2.1241721e-01   7.8758279e-01
   2.4100000e+01   2.4747820e-01   7.5252180e-01
   2.4200000e+01   3.0819961e-01   6.9180039e-01
   2.4300000e+01   3.2199705e-01   6.7800295e-01
   2.4400000e+01   2.7972903e-01   7.2027097e-01
   2.4500000e+01   2.3141572e-01   7.6858428e-01
   2.4600000e+01   1.7129500e-01   8.2870500e-01
   2.4700000e+01   1.6747119e-01   8.3252881e-01
   2.4800000e+01   2.2196727e-01   7.7803273e-01
   2.4900000e+01   2.4321211e-01   7.5678789e-01
   2.5000000e+01   2.2133057e-01   7.7866943e-01
   2.5100000e+01   1.9318871e-01   8.0681129e-01
   2.5200000e+01   1.5045650e-01   8.4954350e-01
   2.5300000e+01   1.0930009e-01   8.9069991e-01
   2.5400000e+01   1.3960818e-01   8.6039182e-01
   2.5500000e+01   1.9179359e-01   8.0820641e-01
   2.5600000e+01   2.3300386e-01   7.6699614e-01
   2.5700000e+01   2.7381421e-01   7.2618579e-01
   2.5800000e+01   2.7774787e-01   7.2225213e-01
   2.5900000e+01   2.5751337e-01   7.4248663e-01
   2.6000000e+01   2.4811910e-01   7.5188090e-01
   2.6100000e+01   2.2558470e-01   7.7441530e-01
   2.6200000e+01   1.6352641e-01   8.3647359e-01
   2.6300000e+01   1.2104133e-01   8.7895867e-01
   2.6400000e+01   1.2439724e-01   8.7560276e-01
   2.6500000e+01   1.5721726e-01   8.4278274e-01
   2.6600000e+01   2.2172825e-01   7.7827175e-01
   2.6700000e+01   2.7451584e-01   7.2548416e-01
   2.6800000e+01   2.9277751e-01   7.0722249e-01
   2.6900000e+01   3.0023043e-01   6.9976957e-01
   2.7000000e+01   2.8682395e-01   7.1317605e-01
   2.7100000e+01   2.3644725e-01   7.6355275e-01
   2.7200000e+01   2.0592315e-01   7.9407685e-01
   2.7300000e+01   2.0203211e-01   7.9796789e-01
   2.7400000e+01   2.0244899e-01   7.9755101e-01
   2.7500000e+01   2.0738544e-01   7.9261456e-01
   2.7600000e+01   2.1803134e-01   7.8196866e-01
   2.7700000e+01   2.2597672e-01   7.7402328e-01
   2.7800000e+01   2.3571066e-01   7.6428934e-01
   2.7900000e+01   2.4385580e-01   7.5614420e-01
   2.8000000e+01   2.4079998e-01   7.5920002e-01
   2.8100000e+01   2.4896317e-01   7.5103683e-01
   2.8200000e+01   2.5388722e-01   7.4611278e-01
   2.8300000e+01   2.6405075e-01   7.3594925e-01
   2.8400000e+01   2.7209671e-01   7.2790329e-01
   2.8500000e+01   2.5635010e-01   7.4364990e-01
   2.8600000e+01   2.4880837e-01   7.5119163e-01
   2.8700000e+01   2.8730637e-01   7.1269363e-01
   2.8800000e+01   3.3600843e-01   6.6399157e-01
   2.8900000e+01   3.6846173e-01   6.3153827e-01
   2.9000000e+01   3.7019623e-01   6.2980377e-01
   2.9100000e+01   3.4018940e-01   6.5981060e-01
   2.9200000e+01   3.2122360e-01   6.7877640e-01
   2.9300000e+01   3.4128700e-01   6.5871300e-01
   2.9400000e+01   3.7705013e-01   6.2294987e-01
   2.9500000e+01   4.0531678e-01   5.9468322e-01
   2.9600000e+01   4.0965105e-01   5.9034895e-01
   2.9700000e+01   3.6194241e-01   6.3805759e-01
   2.9800000e+01   3.0409746e-01   6.9590254e-01
   2.9900000e+01   2.6799891e-01   7.3200109e-01
   3.0000000e+01   2.5028783e-01   7.4971217e-01
   3.0100000e+01   2.5834093e-01   7.4165907e-01
   3.0200000e+01   2.7841342e-01   7.2158658e-01
   3.0300000e+01   2.8448118e-01   7.1551882e-01
   3.0400000e+01   2.6608346e-01   7.3391654e-01
   3.0500000e+01   2.3538684e-01   7.6461316e-01
   3.0600000e+01   2.0144128e-01   7.9855872e-01
   3.0700000e+01   1.8226354e-01   8.1773646e-01
   3.0800000e+01   1.8519760e-01   8.1480240e-01
   3.0900000e+01   2.1413802e-01   7.8586198e-01
   3.1000000e+01   2.6116752e-01   7.3883248e-01
   3.1100000e+01   2.9559223e-01   7.0440777e-01
   3.1200000e+01   3.0490667e-01   6.9509333e-01
   3.1300000e+01   2.8464675e-01   7.1535325e-01
   3.1400000e+01   2.4185350e-01   7.5814650e-01
   3.1500000e+01   2.1882716e-01   7.8117284e-01
   3.1600000e+01   2.1669328e-01   7.8330672e-01
   3.1700000e+01   2.3925324e-01   7.6074676e-01
   3.1800000e+01   2.7511576e-01   7.2488424e-01
   3.1900000e+01   2.6646931e-01   7.3353069e-01
   3.2000000e+01   2.3160223e-01   7.6839777e-01
   3.2100000e+01   2.2059177e-01   7.7940823e-01
   3.2200000e+01   2.3644680e-01   7.6355320e-01
   3.2300000e+01   2.8273127e-01   7.1726873e-01
   3.2400000e+01   3.2980848e-01   6.7019152e-01
   3.2500000e+01   3.2354815e-01   6.7645185e-01
   3.2600000e+01   2.7605877e-01   7.2394123e-01
   3.2700000e+01   2.2518791e-01   7.7481209e-01
   3.2800000e+01   2.1243053e-01   7.8756947e-01
   3.2900000e+01   2.2324967e-01   7.7675033e-01
   3.3000000e+01   2.3902446e-01   7.6097554e-01
   3.3100000e+01   2.5349509e-01   7.4650491e-01
   3.3200000e+01   2.8823184e-01   7.1176816e-01
   3.3300000e+01   3.3088850e-01   6.6911150e-01
   3.3400000e+01   3.5238558e-01   6.4761442e-01
   3.3500000e+01   3.3006501e-01   6.6993499e-01
   3.3600000e+01   2.7157237e-01   7.2842763e-01
   3.3700000e+01   2.1726501e-01   7.8273499e-01
   3.3800000e+01   1.7526131e-01   8.2473869e-01
   3.3900000e+01   1.7048111e-01   8.2951889e-01
   3.4000000e+01   2.0007800e-01   7.9992200e-01
   3.4100000e+01   2.2522929e-01   7.7477071e-01
   3.4200000e+01   2.5308139e-01   7.4691861e-01
   3.4300000e+01   2.9661413e-01   7.0338587e-01
   3.4400000e+01   3.2530556e-01   6.7469444e-01
   3.4500000e+01   3.2390313e-01   6.7609687e-01
   3.4600000e+01   3.0056349e-01   6.9943651e-01
   3.4700000e+01   2.6592823e-01   7.3407177e-01
   3.4800000e+01   2.3673858e-01   7.6326142e-01
   3.4900000e+01   2.6767674e-01   7.3232326e-01
   3.5000000e+01   3.1807865e-01   6.8192135e-01
   3.5100000e+01   3.5158429e-01   6.4841571e-01
   3.5200000e+01   3.6048056e-01   6.3951944e-01
   3.5300000e+01   3.6393597e-01   6.3606403e-01
   3.5400000e+01   3.8401256e-01   6.1598744e-01
   3.5500000e+01   4.1062613e-01   5.8937387e-01
   3.5600000e+01   4.0504131e-01   5.9495869e-01
   3.5700000e+01   3.5693796e-01   6.4306204e-01
   3.5800000e+01   3.0174455e-01   6.9825545e-01
   3.5900000e+01   2.5912139e-01   7.4087861e-01
   3.6000000e+01   2.5863577e-01   7.4136423e-01
   3.6100000e+01   2.9711584e-01   7.0288416e-01
   3.6200000e+01   3.2139952e-01   6.7860048e-01
   3.6300000e+01   3.4664751e-01   6.5335249e-01
   3.6400000e+01   3.9415767e-01   6.0584233e-01
   3.6500000e+01   4.1918739e-01   5.8081261e-01
   3.6600000e+01   4.0995723e-01   5.9004277e-01
   3.6700000e+01   3.8774563e-01   6.1225437e-01
   3.6800000e+01   3.3642516e-01   6.6357484e-01
   3.6900000e+01   2.8426603e-01   7.1573397e-01
   3.7000000e+01   2.5819756e-01   7.4180244e-01
   3.7100000e+01   2.2508772e-01   7.7491228e-01
   3.7200000e+01   1.7542374e-01   8.2457626e-01
   3.7300000e+01   1.5188311e-01   8.4811689e-01
   3.7400000e+01   1.5372489e-01   8.4627511e-01
   3.7500000e+01   1.6389290e-01   8.3610710e-01
   3.7600000e+01   2.0625475e-01   7.9374525e-01
   3.7700000e+01   2.5111402e-01   7.4888598e-01
   3.7800000e+01   2.7193001e-01   7.2806999e-01
   3.7900000e+01   3.1648888e-01   6.8351112e-01
   3.8000000e+01   3.5537477e-01   6.4462523e-01
   3.8100000e+01   3.2085623e-01   6.7914377e-01
   3.8200000e+01   2.4104467e-01   7.5895533e-01
   3.8300000e+01   1.6442307e-01   8.3557693e-01
   3.8400000e+01   1.1757869e-01   8.8242131e-01
   3.8500000e+01   1.4679152e-01   8.5320848e-01
   3.8600000e+01   2.4363464e-01   7.5636536e-01
   3.8700000e+01   3.0420354e-01   6.9579646e-01
   3.8800000e+01   3.1481125e-01   6.8518875e-01
   3.8900000e+01   3.1402455e-01   6.8597545e-01
   3.9000000e+01   2.9326174e-01   7.0673826e-01
   3.9100000e+01   2.5065356e-01   7.4934644e-01
   3.9200000e+01   2.1630386e-01   7.8369614e-01
   3.9300000e+01   1.9826331e-01   8.0173669e-01
   3.9400000e+01   2.2449624e-01   7.7550376e-01
   3.9500000e+01   3.0153867e-01   6.9846133e-01
   3.9600000e+01   3.7048059e-01   6.2951941e-01
   3.9700000e+01   3.9876437e-01   6.0123563e-01
   3.9800000e+01   3.8562100e-01   6.1437900e-01
   3.9900000e+01   3.5417851e-01   6.4582149e-01
   4.0000000e+01   3.2978506e-01   6.7021494e-01
   4.0100000e+01   3.1543136e-01   6.8456864e-01
   4.0200000e+01   3.1200472e-01   6.8799528e-01
   4.0300000e+01   3.2199542e-01   6.7800458e-01
   4.0400000e+01   3.3077643e-01   6.6922357e-01
   4.0500000e+01   3.1004226e-01   6.8995774e-01
   4.0600000e+01   2.5383435e-01   7.4616565e-01
   4.0700000e+01   1.5793192e-01   8.4206808e-01
   4.0800000e+01   1.2666249e-01   8.7333751e-01
   4.0900000e+01   1.6533350e-01   8.3466650e-01
   4.1000000e+01   2.3182356e-01   7.6817644e-01
   4.1100000e+01   2.8260763e-01   7.1739237e-01
   4.1200000e+01   2.9684649e-01   7.0315351e-01
   4.1300000e+01   2.6254075e-01   7.3745925e-01
   4.1400000e+01   2.4091120e-01   7.5908880e-01
   4.1500000e+01   2.6011997e-01   7.3988003e-01
   4.1600000e+01   3.3914359e-01   6.6085641e-01
   4.1700000e+01   3.8103664e-01   6.1896336e-01
   4.1800000e+01   3.6338240e-01   6.3661760e-01
   4.1900000e+01   3.1035981e-01   6.8964019e-01
   4.2000000e+01   2.8293398e-01   7.1706602e-01
   4.2100000e+01   2.6485759e-01   7.3514241e-01
   4.2200000e+01   2.7604245e-01   7.2395755e-01
   4.2300000e+01   2.9443185e-01   7.0556815e-01
   4.2400000e+01   3.0981025e-01   6.9018975e-01
   4.2500000e+01   3.4143080e-01   6.5856920e-01
   4.2600000e+01   3.9426325e-01   6.0573675e-01
