              0       0.218269       0.781731       0.781731        0.80745
              1       0.221854       0.778146       0.778146        0.80745
              2       0.222019       0.777981       0.777981        0.80745
              3       0.218908       0.781092       0.781092        0.80745
              4       0.212487       0.787513       0.787513        0.80745
              5       0.201694       0.798306       0.798306        0.80745
              6       0.188123       0.811877       0.811877        0.80745
              7       0.179602       0.820398       0.820398        0.80745
              8       0.179194       0.820806       0.820806        0.80745
              9       0.187697       0.812303       0.812303        0.80745
             10       0.197789       0.802211       0.802211        0.80745
             11       0.206409       0.793591       0.793591        0.80745
             12       0.209002       0.790998       0.790998        0.80745
             13       0.209096       0.790904       0.790904        0.80745
             14       0.209686       0.790314       0.790314        0.80745
             15       0.208856       0.791144       0.791144        0.80745
             16       0.208315       0.791685       0.791685        0.80745
             17       0.211302       0.788698       0.788698        0.80745
             18       0.213946       0.786054       0.786054        0.80745
             19       0.213713       0.786287       0.786287        0.80745
             20       0.212962       0.787038       0.787038        0.80745
             21       0.208848       0.791152       0.791152        0.80745
             22       0.206731       0.793269       0.793269        0.80745
             23       0.208526       0.791474       0.791474        0.80745
             24       0.210129       0.789871       0.789871        0.80745
             25       0.207715       0.792285       0.792285        0.80745
             26       0.197221       0.802779       0.802779        0.80745
             27       0.181469       0.818531       0.818531        0.80745
             28       0.169309       0.830691       0.830691        0.80745
             29       0.168092       0.831908       0.831908        0.80745
             30       0.178064       0.821936       0.821936        0.80745
             31       0.192852       0.807148       0.807148        0.80745
             32       0.207472       0.792528       0.792528        0.80745
             33       0.216197       0.783803       0.783803        0.80745
             34       0.215192       0.784808       0.784808        0.80745
             35       0.204279       0.795721       0.795721        0.80745
             36       0.193472       0.806528       0.806528        0.80745
             37       0.182762       0.817238       0.817238        0.80745
             38        0.17842        0.82158        0.82158        0.80745
             39       0.189061       0.810939       0.810939        0.80745
             40       0.200425       0.799575       0.799575        0.80745
             41       0.208511       0.791489       0.791489        0.80745
             42        0.21237        0.78763        0.78763        0.80745
             43       0.201505       0.798495       0.798495        0.80745
             44       0.182809       0.817191       0.817191        0.80745
             45       0.168342       0.831658       0.831658        0.80745
             46       0.166753       0.833247       0.833247        0.80745
             47       0.178391       0.821609       0.821609        0.80745
             48       0.196457       0.803543       0.803543        0.80745
             49       0.211531       0.788469       0.788469        0.80745
             50       0.218535       0.781465       0.781465        0.80745
             51       0.221675       0.778325       0.778325        0.80745
             52       0.217839       0.782161       0.782161        0.80745
             53       0.204634       0.795366       0.795366        0.80745
             54       0.190762       0.809238       0.809238        0.80745
             55       0.181886       0.818114       0.818114        0.80745
             56       0.181129       0.818871       0.818871        0.80745
             57       0.190039       0.809961       0.809961        0.80745
             58       0.200136       0.799864       0.799864        0.80745
             59       0.205603       0.794397       0.794397        0.80745
             60       0.207316       0.792684       0.792684        0.80745
             61       0.207427       0.792573       0.792573        0.80745
             62       0.203337       0.796663       0.796663        0.80745
             63        0.19572        0.80428        0.80428        0.80745
