              0       0.759572       0.240428       0.240428        0.15109
              1       0.771777       0.228223       0.228223        0.15109
              2       0.781459       0.218541       0.218541        0.15109
              3       0.788269       0.211731       0.211731        0.15109
              4       0.793242       0.206758       0.206758        0.15109
              5       0.796419       0.203581       0.203581        0.15109
              6       0.780878       0.219122       0.219122        0.15109
              7       0.767299       0.232701       0.232701        0.15109
              8       0.770517       0.229483       0.229483        0.15109
              9       0.785343       0.214657       0.214657        0.15109
             10       0.802951       0.197049       0.197049        0.15109
             11       0.826969       0.173031       0.173031        0.15109
             12       0.850541       0.149459       0.149459        0.15109
             13       0.865693       0.134307       0.134307        0.15109
             14       0.870013       0.129987       0.129987        0.15109
             15       0.870359       0.129641       0.129641        0.15109
             16       0.873831       0.126169       0.126169        0.15109
             17       0.885002       0.114998       0.114998        0.15109
             18       0.905201      0.0947995      0.0947995        0.15109
             19        0.91659      0.0834101      0.0834101        0.15109
             20       0.912859      0.0871407      0.0871407        0.15109
             21       0.891802       0.108198       0.108198        0.15109
             22       0.867502       0.132498       0.132498        0.15109
             23       0.851971       0.148029       0.148029        0.15109
             24       0.845391       0.154609       0.154609        0.15109
             25       0.851302       0.148698       0.148698        0.15109
             26       0.861123       0.138877       0.138877        0.15109
             27       0.859664       0.140336       0.140336        0.15109
             28       0.846533       0.153467       0.153467        0.15109
             29       0.835409       0.164591       0.164591        0.15109
             30       0.835005       0.164995       0.164995        0.15109
             31       0.853063       0.146937       0.146937        0.15109
             32       0.882339       0.117661       0.117661        0.15109
             33       0.897688       0.102312       0.102312        0.15109
             34       0.904658      0.0953424      0.0953424        0.15109
             35       0.900916       0.099084       0.099084        0.15109
             36       0.881132       0.118868       0.118868        0.15109
             37       0.857943       0.142057       0.142057        0.15109
             38       0.848825       0.151175       0.151175        0.15109
             39       0.848342       0.151658       0.151658        0.15109
             40       0.857056       0.142944       0.142944        0.15109
             41       0.871296       0.128704       0.128704        0.15109
             42       0.877756       0.122244       0.122244        0.15109
             43       0.880719       0.119281       0.119281        0.15109
             44       0.885253       0.114747       0.114747        0.15109
