              0       0.789256       0.210744       0.210744       0.165564
              1       0.799608       0.200392       0.200392       0.165564
              2       0.807245       0.192755       0.192755       0.165564
              3       0.812239       0.187761       0.187761       0.165564
              4       0.814468       0.185532       0.185532       0.165564
              5       0.814491       0.185509       0.185509       0.165564
              6       0.812364       0.187636       0.187636       0.165564
              7       0.806968       0.193032       0.193032       0.165564
              8       0.805595       0.194405       0.194405       0.165564
              9       0.804368       0.195632       0.195632       0.165564
             10       0.803441       0.196559       0.196559       0.165564
             11       0.811105       0.188895       0.188895       0.165564
             12       0.821399       0.178601       0.178601       0.165564
             13       0.824285       0.175715       0.175715       0.165564
             14       0.824434       0.175566       0.175566       0.165564
             15       0.821768       0.178232       0.178232       0.165564
             16        0.81193        0.18807        0.18807       0.165564
             17       0.802012       0.197988       0.197988       0.165564
             18       0.796813       0.203187       0.203187       0.165564
             19       0.790632       0.209368       0.209368       0.165564
             20       0.786954       0.213046       0.213046       0.165564
             21       0.794493       0.205507       0.205507       0.165564
             22       0.801245       0.198755       0.198755       0.165564
             23       0.800122       0.199878       0.199878       0.165564
             24       0.793258       0.206742       0.206742       0.165564
             25       0.786093       0.213907       0.213907       0.165564
             26       0.787015       0.212985       0.212985       0.165564
             27       0.799363       0.200637       0.200637       0.165564
             28       0.812464       0.187536       0.187536       0.165564
             29       0.816005       0.183995       0.183995       0.165564
             30        0.80953        0.19047        0.19047       0.165564
             31       0.798154       0.201846       0.201846       0.165564
             32       0.790679       0.209321       0.209321       0.165564
             33       0.786691       0.213309       0.213309       0.165564
             34       0.779575       0.220425       0.220425       0.165564
             35       0.775179       0.224821       0.224821       0.165564
             36        0.78013        0.21987        0.21987       0.165564
             37       0.788177       0.211823       0.211823       0.165564
             38       0.790286       0.209714       0.209714       0.165564
             39       0.793156       0.206844       0.206844       0.165564
             40       0.793683       0.206317       0.206317       0.165564
             41       0.800379       0.199621       0.199621       0.165564
             42       0.814919       0.185081       0.185081       0.165564
             43       0.820553       0.179447       0.179447       0.165564
             44       0.818984       0.181016       0.181016       0.165564
             45        0.81527        0.18473        0.18473       0.165564
             46       0.810234       0.189766       0.189766       0.165564
             47       0.796336       0.203664       0.203664       0.165564
             48       0.781466       0.218534       0.218534       0.165564
             49       0.768261       0.231739       0.231739       0.165564
             50        0.76386        0.23614        0.23614       0.165564
             51       0.773121       0.226879       0.226879       0.165564
             52       0.799862       0.200138       0.200138       0.165564
             53       0.815831       0.184169       0.184169       0.165564
             54       0.816201       0.183799       0.183799       0.165564
             55       0.808802       0.191198       0.191198       0.165564
             56       0.796979       0.203021       0.203021       0.165564
             57       0.784042       0.215958       0.215958       0.165564
             58        0.77621        0.22379        0.22379       0.165564
             59       0.782237       0.217763       0.217763       0.165564
             60       0.794622       0.205378       0.205378       0.165564
             61       0.805718       0.194282       0.194282       0.165564
             62       0.809239       0.190761       0.190761       0.165564
             63       0.799369       0.200631       0.200631       0.165564
             64        0.79083        0.20917        0.20917       0.165564
             65       0.793985       0.206015       0.206015       0.165564
             66       0.805123       0.194877       0.194877       0.165564
             67       0.815507       0.184493       0.184493       0.165564
             68       0.817594       0.182406       0.182406       0.165564
             69       0.814319       0.185681       0.185681       0.165564
             70       0.817169       0.182831       0.182831       0.165564
             71       0.827118       0.172882       0.172882       0.165564
             72       0.838139       0.161861       0.161861       0.165564
             73       0.843602       0.156398       0.156398       0.165564
             74       0.840493       0.159507       0.159507       0.165564
             75       0.830395       0.169605       0.169605       0.165564
             76       0.817847       0.182153       0.182153       0.165564
             77       0.807897       0.192103       0.192103       0.165564
             78       0.804564       0.195436       0.195436       0.165564
             79       0.809799       0.190201       0.190201       0.165564
             80       0.818823       0.181177       0.181177       0.165564
             81       0.827639       0.172361       0.172361       0.165564
             82       0.833757       0.166243       0.166243       0.165564
             83       0.836541       0.163459       0.163459       0.165564
             84       0.834452       0.165548       0.165548       0.165564
             85       0.833368       0.166632       0.166632       0.165564
             86        0.83474        0.16526        0.16526       0.165564
             87       0.835218       0.164782       0.164782       0.165564
             88       0.844698       0.155302       0.155302       0.165564
             89       0.858016       0.141984       0.141984       0.165564
             90       0.865745       0.134255       0.134255       0.165564
             91       0.868366       0.131634       0.131634       0.165564
             92       0.855581       0.144419       0.144419       0.165564
             93        0.83067        0.16933        0.16933       0.165564
             94       0.813486       0.186514       0.186514       0.165564
             95       0.810708       0.189292       0.189292       0.165564
             96       0.815666       0.184334       0.184334       0.165564
             97       0.828593       0.171407       0.171407       0.165564
             98       0.843412       0.156588       0.156588       0.165564
             99       0.848611       0.151389       0.151389       0.165564
            100       0.843761       0.156239       0.156239       0.165564
            101       0.835457       0.164543       0.164543       0.165564
            102       0.828168       0.171832       0.171832       0.165564
            103       0.826601       0.173399       0.173399       0.165564
            104       0.826999       0.173001       0.173001       0.165564
            105       0.827259       0.172741       0.172741       0.165564
            106       0.820902       0.179098       0.179098       0.165564
            107       0.806979       0.193021       0.193021       0.165564
            108       0.795309       0.204691       0.204691       0.165564
            109       0.802432       0.197568       0.197568       0.165564
            110       0.821252       0.178748       0.178748       0.165564
            111       0.837529       0.162471       0.162471       0.165564
            112       0.846344       0.153656       0.153656       0.165564
            113       0.839968       0.160032       0.160032       0.165564
            114       0.832701       0.167299       0.167299       0.165564
            115       0.833584       0.166416       0.166416       0.165564
            116       0.837527       0.162473       0.162473       0.165564
            117       0.837947       0.162053       0.162053       0.165564
            118       0.831918       0.168082       0.168082       0.165564
            119       0.829036       0.170964       0.170964       0.165564
            120       0.835206       0.164794       0.164794       0.165564
            121       0.845677       0.154323       0.154323       0.165564
            122       0.848638       0.151362       0.151362       0.165564
            123       0.838793       0.161207       0.161207       0.165564
            124       0.824287       0.175713       0.175713       0.165564
            125       0.817811       0.182189       0.182189       0.165564
            126       0.818922       0.181078       0.181078       0.165564
            127       0.817448       0.182552       0.182552       0.165564
            128       0.814513       0.185487       0.185487       0.165564
            129       0.810893       0.189107       0.189107       0.165564
            130       0.804554       0.195446       0.195446       0.165564
            131       0.802806       0.197194       0.197194       0.165564
            132       0.805412       0.194588       0.194588       0.165564
            133       0.804662       0.195338       0.195338       0.165564
            134       0.802456       0.197544       0.197544       0.165564
            135       0.806098       0.193902       0.193902       0.165564
            136       0.812662       0.187338       0.187338       0.165564
            137       0.814615       0.185385       0.185385       0.165564
            138       0.811689       0.188311       0.188311       0.165564
            139       0.805325       0.194675       0.194675       0.165564
            140       0.794518       0.205482       0.205482       0.165564
            141       0.786046       0.213954       0.213954       0.165564
            142        0.79004        0.20996        0.20996       0.165564
            143       0.805896       0.194104       0.194104       0.165564
            144       0.823582       0.176418       0.176418       0.165564
            145       0.834123       0.165877       0.165877       0.165564
            146       0.835325       0.164675       0.164675       0.165564
            147       0.829778       0.170222       0.170222       0.165564
            148       0.824741       0.175259       0.175259       0.165564
            149       0.826351       0.173649       0.173649       0.165564
            150       0.837471       0.162529       0.162529       0.165564
            151       0.849639       0.150361       0.150361       0.165564
            152       0.855088       0.144912       0.144912       0.165564
            153       0.860252       0.139748       0.139748       0.165564
            154       0.863222       0.136778       0.136778       0.165564
            155        0.85743        0.14257        0.14257       0.165564
            156        0.85115        0.14885        0.14885       0.165564
            157       0.848861       0.151139       0.151139       0.165564
            158       0.840477       0.159523       0.159523       0.165564
            159       0.828173       0.171827       0.171827       0.165564
            160       0.820781       0.179219       0.179219       0.165564
            161       0.819366       0.180634       0.180634       0.165564
            162       0.824549       0.175451       0.175451       0.165564
            163       0.832413       0.167587       0.167587       0.165564
            164        0.83999        0.16001        0.16001       0.165564
            165       0.840973       0.159027       0.159027       0.165564
            166       0.837245       0.162755       0.162755       0.165564
            167        0.83738        0.16262        0.16262       0.165564
            168       0.842986       0.157014       0.157014       0.165564
            169       0.846243       0.153757       0.153757       0.165564
            170       0.844364       0.155636       0.155636       0.165564
            171       0.842837       0.157163       0.157163       0.165564
            172       0.838487       0.161513       0.161513       0.165564
            173        0.83459        0.16541        0.16541       0.165564
            174       0.832941       0.167059       0.167059       0.165564
            175       0.832044       0.167956       0.167956       0.165564
            176       0.836051       0.163949       0.163949       0.165564
            177       0.847526       0.152474       0.152474       0.165564
            178       0.855904       0.144096       0.144096       0.165564
            179       0.857808       0.142192       0.142192       0.165564
            180        0.85131        0.14869        0.14869       0.165564
            181       0.838433       0.161567       0.161567       0.165564
            182       0.835254       0.164746       0.164746       0.165564
            183       0.840911       0.159089       0.159089       0.165564
            184       0.849249       0.150751       0.150751       0.165564
            185       0.860513       0.139487       0.139487       0.165564
            186       0.870914       0.129086       0.129086       0.165564
            187       0.868842       0.131158       0.131158       0.165564
            188       0.858474       0.141526       0.141526       0.165564
            189       0.846972       0.153028       0.153028       0.165564
            190       0.838652       0.161348       0.161348       0.165564
            191       0.842443       0.157557       0.157557       0.165564
            192       0.852266       0.147734       0.147734       0.165564
            193        0.85247        0.14753        0.14753       0.165564
            194       0.845061       0.154939       0.154939       0.165564
            195       0.838337       0.161663       0.161663       0.165564
            196        0.83257        0.16743        0.16743       0.165564
            197       0.833156       0.166844       0.166844       0.165564
            198       0.831628       0.168372       0.168372       0.165564
            199       0.826473       0.173527       0.173527       0.165564
            200       0.829878       0.170122       0.170122       0.165564
            201       0.843245       0.156755       0.156755       0.165564
            202       0.850241       0.149759       0.149759       0.165564
            203       0.849326       0.150674       0.150674       0.165564
            204       0.843409       0.156591       0.156591       0.165564
